1092,10.1111/1751-7915.13667,Salidroside,1575.45 mg/L,glucose,20 g/L,NA,YPD,72 h,Shake flask,SAL3,LYTY16,"PDC1, PHA2","TKL1, RKI1, ARO2, ARO10, ARO4K229L, ARO7G141S, ARO3K222L",RrU8GT33opt,TEF1,Yes,Yes,50 mL,Shake flask,sufficient,sufficient,NA,30°C,N
1092,10.1111/1751-7915.13667,Salidroside,26.55 g/L,glucose,5 g/L,NA,YPD,168 h,Fed-batch bioreactor,SAL3,LYTY16,"PDC1, PHA2","TKL1, RKI1, ARO2, ARO10, ARO4K229L, ARO7G141S, ARO3K222L",RrU8GT33opt,TEF1,Yes,Yes,5 L,Fed-batch,sufficient,sufficient,5.7,30°C,N
1093,---------------------------------,---------,-----------------------,---------------------------,------------------------------,-------,-----------------------------------------------,------,------------------------------,-----------------,---------------,-------------------,---------------------------,------------------------------------------,----------,------------------------,-----------------,----------------,----------------,---------------------,-------------------,-----,-------------,----------------------
1093,10.1007/s00253-012-4587-x,ethanol,44.7 g/L,Avicel crystalline cellulose,100 g/L,79.70%,"10 g/L yeast extract, 20 g/L peptone, 50 mM citric acid buffer",96 h,Batch,NBRC1440,NA,NA,NA,NA,NA,NA,NA,50 mL,Batch,sufficient,anaerobic,5,35°C,NA
1093,10.1007/s00253-012-4587-x,ethanol,48.9 g/L,Avicel crystalline cellulose,100 g/L,87.30%,"10 g/L yeast extract, 20 g/L peptone, 50 mM citric acid buffer",96 h,Batch,NBRC1440/B-EC3,NBRC1440,NA,NA,"β-glucosidase, cellobiohydrolase, endoglucanase",NA,NA,NA,50 mL,Batch,sufficient,anaerobic,5,35°C,NA
1094,-----------------------,---------,------------------------------,---------------,----------------------------------,--------------------------,-------,----------,------------------------------,---------------------------------------------,---------------,-------------------,---------------------------,--------------------,----------,------------------------,-----------------,---------------------,----------------,--------------------,-------------------,-----,-------------------,----------------------
1094,10.1155/2016/31549292,Ethanol,14.3,Sugar beet pulp,12,54.2,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,19.9,Sugar beet pulp,12,70.7,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,22.5,Sugar beet pulp,12,70.9,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,20.5,Sugar beet pulp,12,72.5,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,22.7,Sugar beet pulp,12,80.3,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,17.5,Sugar beet pulp,12,59.4,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,16.3,Sugar beet pulp,12,62.2,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,16.2,Sugar beet pulp,12,62.1,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,17.5,Sugar beet pulp,12,62.7,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,16.7,Sugar beet pulp,12,63.3,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,22.5,Sugar beet pulp,12,80.1,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,26.9,Sugar beet pulp,12,86.5,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,22.1,Sugar beet pulp,12,78.5,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,26.6,Sugar beet pulp,12,83.8,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,22.7,Sugar beet pulp,12,80.3,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,26.9,Sugar beet pulp,12,86.5,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,26.6,Sugar beet pulp,12,83.8,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,26.9,Sugar beet pulp,12,86.5,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1094,10.1155/2016/31549292,Ethanol,26.6,Sugar beet pulp,12,83.8,Wort,72,Batch,"Ethanol Red (S. cerevisiae), Pichia stipitis NCYC1541",NA,NA,NA,NA,NA,N,N,0.5,Shake flask,Sufficient,Limited,5.8,37,N
1095,------------------------------------------,------------,------------------------,---------------------,------------------------------,------------------------------,----------------------------,---------,------------------------------,-----------------------------------------------------------------------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,------------------------------------------------------------,---------------------,-------------------,-------,-------------,----------------------
1095,https://doi.org/10.1007/s13205-020-02488-8,Sugar Syrup,13°Brix TSS,Broken Riceberry rice,250 g/L,13°Brix TSS content,Distilled water + iKnowZyme® LTAA,12 hours,Batch,NA,NA,NA,NA,NA,NA,NA,NA,50 mL,Shake flask,NA,NA,NA,50°C,No
1095,https://doi.org/10.1007/s13205-020-02488-8,Wine,16% w/v Alcohol,Sugar syrup + Sucrose,NA,16% Alcohol content,YM medium + DAP + KMS,10 days,Batch,"Saccharomyces cerevisiae var. montache, Saccharomyces cerevisiae var. kyokai",NA,NA,NA,NA,NA,NA,NA,3.0 L,Batch (Static fermentation in 5.0-L glass jar chamber),Sufficient,Limited,3.6–3.7,30°C,No
1095,https://doi.org/10.1007/s13205-020-02488-8,Vinegar,5.4% Acetic Acid,Riceberry rice wine,NA,5.4% Acetic acid concentration,NA,6 days,Batch,Acetobacter aceti TISTR 354,NA,NA,NA,NA,NA,NA,NA,3.0 L,Batch (Surface culture fermentation in 5.0-L glass jar chamber),NA,Sufficient,4.0–3.6,30°C,No
1096,---------------------------,---------,-----------------------,-------------------,----------------------------------,-------,--------------------------,------,------------------------------,--------------------------------,---------------------------,-------------------,----------------------------,--------------------,----------,-----------------------,-----------------,----------------,----------------,---------------------,-------------------,-----,-------------,---------------------
1096,10.1007/s10295-010-0768-8,Ethanol,24.8 g/l,"Glucose, Xylose","3.6 g/l glucose, 15.6 g/l xylose",0.25,Delft medium,140 h,Fed-batch SSF,Saccharomyces cerevisiae F12,NA,NA,XK,"XYL1, XYL2",NA,NA,NA,100 ml / 1.2 kg,"Shake flask, fedbatch",NA,Anaerobic,5,32°C,No
1096,10.1007/s10295-010-0768-8,Ethanol,27.4 g/l,"Glucose, Xylose","3.6 g/l glucose, 15.6 g/l xylose",0.31,Delft medium with inhibitors,140 h,Fed-batch SSF,Saccharomyces cerevisiae F12 adapted,Saccharomyces cerevisiae F12,NA,XK,"XYL1, XYL2",NA,NA,NA,100 ml / 1.2 kg,"Shake flask, fedbatch",NA,Anaerobic,5,32°C,Yes
1097,-------------------------,------------------,-------------------------------------------,-----------------,-----------------------------,-------,-------,-------,------------------------------,---------------,---------------,-------------------,----------------------------,-------------------------------,----------,------------------------,-----------------,--------------------------,----------------,--------------------,-------------------,-----,-------------,----------------------
1097,10.1109/JBHI.2021.3085313,NA,NA,"Glucose, Xylose","20 g/L glucose, 40 g/L xylose",NA,YPXD,6 days,Batch,CON,BY4741,NA,NA,NA,NA,NA,NA,100 mL seed + 500 mL flask,Shake flask,Sufficient,Sufficient,NA,30°C,No
1097,10.1109/JBHI.2021.3085313,NA,NA,"Glucose, Xylose","20 g/L glucose, 40 g/L xylose",NA,YPXD,6 days,Batch,XR-tXDH,BY4741,NA,NA,"XR, XDH from C. tropicalis",TEF1,Y,NA,100 mL seed + 500 mL flask,Shake flask,Sufficient,Sufficient,NA,30°C,No
1097,10.1109/JBHI.2021.3085313,"Xylitol, Ethanol","13.66 g/L xylitol, 2.33 g/L ethanol","Glucose, Xylose","20 g/L glucose, 40 g/L xylose",NA,YPXD,6 days,Batch,XR-pXDH,BY4741,NA,NA,"XR, XDH from C. tropicalis",PGK1,Y,NA,100 mL seed + 500 mL flask,Shake flask,Sufficient,Sufficient,NA,30°C,No
1097,10.1109/JBHI.2021.3085313,"Xylitol, Ethanol","1.13 g/L xylitol, 6.19 g/L ethanol","Glucose, Xylose","20 g/L glucose, 40 g/L xylose",NA,YPXD,6 days,Batch,XR-pXDH-XK,BY4741,NA,XK (XYL3),"XR, XDH from C. tropicalis",PGK1,Y,NA,100 mL seed + 500 mL flask,Shake flask,Sufficient,Sufficient,NA,30°C,No
1097,10.1109/JBHI.2021.3085313,"Xylitol, Ethanol","0.89 g/L xylitol, 5.79 g/L ethanol","Glucose, Xylose","20 g/L glucose, 40 g/L xylose",NA,YPXD,6 days,Batch,psXR-psXDH,BY4741,NA,NA,"XR, XDH from P. stipitis",PGK1,Y,NA,100 mL seed + 500 mL flask,Shake flask,Sufficient,Sufficient,NA,30°C,No
1098,----------------------,----------------------,-----------------------,---------------,-----------------------------,---------------------,-------------------,----------,------------------------------,---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,--------------------,------------------------,-----,-------------,----------------------
1098,10.3390/foods8080303,Balsamic-Styled Vinegar,10.7 g·L−1,Grape must,30 °Brix,2.7 g·L−1·day−1,Cooked grape must,20 days,Static,"Candida pulcherrima Y0839, Candida zemplinina Y1020, Hanseniaspora guilliermondii Y0558, Kloeckera apiculata C48V19, Zygosaccharomyces bailii C45V69; Acetobacter pasteurianus 171/19, Acetobacter malorum 172/36, Kozakia baliensis 179/48, Gluconobacter cerinus 126/34, Gluconobacter oxydans 172/36",NA,NA,NA,NA,NA,NA,NA,3 L,Shake flask,Sufficient,Limited (static),NA,28°C,NA
1098,10.3390/foods8080303,Balsamic-Styled Vinegar,1.56 g·L−1·day−1,Grape must,30 °Brix,1.56 g·L−1·day−1,Cooked grape must,20 days,Static,"Candida pulcherrima Y0839, Candida zemplinina Y1020, Hanseniaspora guilliermondii Y0558, Kloeckera apiculata C48V19, Zygosaccharomyces bailii C45V69; Acetobacter pasteurianus 171/19, Acetobacter malorum 172/36, Kozakia baliensis 179/48, Gluconobacter cerinus 126/34, Gluconobacter oxydans 172/36",NA,NA,NA,NA,NA,NA,NA,3 L,Shake flask,Sufficient,Limited (low aeration),NA,28°C,NA
1098,10.3390/foods8080303,Balsamic-Styled Vinegar,1.2 g·L−1·day−1,Grape must,30 °Brix,1.2 g·L−1·day−1,Cooked grape must,20 days,Static,"Candida pulcherrima Y0839, Candida zemplinina Y1020, Hanseniaspora guilliermondii Y0558, Kloeckera apiculata C48V19, Zygosaccharomyces bailii C45V69; Acetobacter pasteurianus 171/19, Acetobacter malorum 172/36, Kozakia baliensis 179/48, Gluconobacter cerinus 126/34, Gluconobacter oxydans 172/36",NA,NA,NA,NA,NA,NA,NA,3 L,Shake flask,Sufficient,Limited (high aeration),NA,28°C,NA
1098,10.3390/foods8080303,Balsamic-Styled Vinegar,0.13 g·L−1·day−1,Grape must,30 °Brix,0.13 g·L−1·day−1,Cooked grape must,35 days,Agitated,"Candida pulcherrima Y0839, Candida zemplinina Y1020, Hanseniaspora guilliermondii Y0558, Kloeckera apiculata C48V19, Zygosaccharomyces bailii C45V69; Acetobacter pasteurianus 171/19, Acetobacter malorum 172/36, Kozakia baliensis 179/48, Gluconobacter cerinus 126/34, Gluconobacter oxydans 172/36",NA,NA,NA,NA,NA,NA,NA,3 L,Shake flask,Sufficient,"Limited (agitated, non-aerated)",NA,28°C,NA
1098,10.3390/foods8080303,Balsamic-Styled Vinegar,0.11 g·L−1·day−1,Grape must,30 °Brix,0.11 g·L−1·day−1,Cooked grape must,35 days,Agitated,"Candida pulcherrima Y0839, Candida zemplinina Y1020, Hanseniaspora guilliermondii Y0558, Kloeckera apiculata C48V19, Zygosaccharomyces bailii C45V69; Acetobacter pasteurianus 171/19, Acetobacter malorum 172/36, Kozakia baliensis 179/48, Gluconobacter cerinus 126/34, Gluconobacter oxydans 172/36",NA,NA,NA,NA,NA,NA,NA,3 L,Shake flask,Sufficient,"Limited (agitated, high aeration)",NA,28°C,NA
1098,10.3390/foods8080303,Balsamic-Styled Vinegar,NA,Grape must,30 °Brix,NA,Cooked grape must,33-38 days,Agitated/Aerated,"Candida pulcherrima Y0839, Candida zemplinina Y1020, Hanseniaspora guilliermondii Y0558, Kloeckera apiculata C48V19, Zygosaccharomyces bailii C45V69; Acetobacter pasteurianus 171/19, Acetobacter malorum 172/36, Kozakia baliensis 179/48, Gluconobacter cerinus 126/34, Gluconobacter oxydans 172/36",NA,NA,NA,NA,NA,NA,NA,3 L,Shake flask,Sufficient,Limited (high aeration),NA,28°C,NA
1099,-------------------------,--------------------------,-----------------------,---------------,-----------------------------,----------------,------------------------------------------------------------,-------,-----------------------------,-------------------------------,---------------------------,-------------------,--------------------------,--------------------,----------,------------------------,-----------------,--------------------,----------------,--------------------,-------------------,----,-------------,----------------------
1099,10.3390/metabo11030150,gluconic acid consumption,1.5 g/L consumed,gluconic acid,5 g/L,30% consumed,yeast nitrogen base without amino acids + 5 g/L gluconic acid,6 days,Shake flask,Saccharomyces cerevisiae G1 (ATCC MYA-2451),Saccharomyces cerevisiae,NA,NA,NA,NA,N,NA,150 mL in 250 mL flask,Shake flask,limited,sufficient,7,28°C,N
1100,------------------------------,---------,-----------------------,----------------,------------------------------,-------,------------------------------------------------------------------------------,------,------------------------------,----------------------------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------------,--------------------,-------------------,----,-------------,----------------------
1100,10.1080/14786419.2015.1095748,ethanol,22.9,glucose,NA,90,"urea phosphate, KCl, MgSO4·7H2O, Ca-panthothenate, biotin",NA,microplates,Saccharomyces cerevisiae NCYC 2826,NA,NA,NA,NA,NA,NA,NA,NA,microplates,sufficient,anaerobic,NA,NA,NA
1100,10.1080/14786419.2015.1095748,ethanol,23.4,glucose,NA,92,"urea phosphate, KCl, MgSO4·7H2O, Ca-panthothenate, biotin",NA,microplates,Saccharomyces cerevisiae NCYC 3445,NA,NA,NA,NA,NA,NA,NA,NA,microplates,sufficient,anaerobic,NA,NA,NA
1101,-----------------------------------------,---------,-----------------------,-----------------------------,------------------------------,-------,-----------,------,-----------------------------,-------------------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,--------------------,-------------------,-----,-------------,----------------------
1101,https://doi.org/10.1038/s41598-022-18212-w,Ethanol,36.85 g/L,Pineapple Waste Hydrolysate,103.03 g/L,0.48 g/g,YM medium,12 h,"Shake flask, batch",Saccharomyces cerevisiae HG1.1,NA,NA,NA,NA,NA,NA,NA,100 mL,Shake flask,Sufficient,Sufficient,5.5,40°C,NA
1102,------------------------------------------,---------,-----------------------,---------------,------------------------------,---------------------------------------------,-------,--------,------------------------------,---------------------,---------------,-------------------,----------------------------,---------------------,----------,------------------------,-----------------,----------------,------------------------------------------------------,--------------------,-------------------,---------,-------------,----------------------
1102,https://doi.org/10.3390/foods13121948,Mead,8.57% v/v ethanol,Honey,23 °Bx (317 g L−1),Biomass yield ~0.049 g/g; Ethanol yield ~1.525 g/g,M2–23,28 days,Batch,Pichia kudriavzevii 4A,NA,NA,NA,NA,NA,NA,NA,300 mL,Shake flask,limited,sufficient,3.5–5.0,30°C,NA
1103,------------------------------,-----------,------------------------------------,-----------------,-----------------------------,----------------------------------,---------------------------,------,------------------------------,----------------------,----------------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,-------------,-------,----------,-----------,-------------,---------------------
1103,10.4014/jmb.1210.10013,bioethanol,0.10 g ethanol/g dry weight,sugar beet pulp,60 g/l,0.10 g ethanol/g dry weight,50 mM citrate buffer,NA,Batch,Saccharomyces cerevisiae,wild-type S. cerevisiae,NA,NA,NA,NA,NA,NA,1 L,NA,Yes,NA,NA,NA,sufficient
1104,--------------------------------,---------,-----------------------------,------------------------------------------,------------------------------,-----------,-------,----------,------------------------------,----------------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,--------------------,------------------,-----,--------------------,----------------------
1104,10.1186/s13068-019-1379-x,Ethanol,49.77,Glucose,30% w/v,97.39,YEPD,24,Batch,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Shake flask,Sufficient,Aerobic,5.4,30,N
1104,10.1186/s13068-019-1379-x,Ethanol,46.81,Glucose,30% w/v,93.54,YEPD,24,Batch,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Shake flask,Sufficient,Aerobic,5.4,40,N
1104,10.1186/s13068-019-1379-x,Ethanol,12.25,Acid-pretreated rice straw hydrolysate,NA,92.81,YEPD,24,SHF,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Shake flask,Sufficient,Aerobic,5.4,40,N
1104,10.1186/s13068-019-1379-x,Ethanol,7.18,Alkali-pretreated rice straw hydrolysate,NA,91.58,YEPD,24,SHF,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Shake flask,Sufficient,Aerobic,5.4,40,N
1104,10.1186/s13068-019-1379-x,Ethanol,30.22,Acid-pretreated rice straw hydrolysate,NA,86.43,YEPD,24,SSF,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Shake flask,Sufficient,Aerobic,5.4,40,N
1104,10.1186/s13068-019-1379-x,Ethanol,25.77,Alkali-pretreated rice straw hydrolysate,NA,73.29,YEPD,24,SSF,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Shake flask,Sufficient,Aerobic,5.4,40,N
1104,10.1186/s13068-019-1379-x,Ethanol,92.31,Glucose,30% w/v,81.49,YEPD,24,Batch,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Batch,Sufficient,Anaerobic,5.4,40,N
1104,10.1186/s13068-019-1379-x,Ethanol,33.66,4× concentrated acid-pretreated RS hydrolysate,NA,73.87,YEPD,24,Batch,S. cerevisiae NGY10,S. cerevisiae,NA,NA,NA,NA,N,NA,100 ml,Batch,Sufficient,Anaerobic,5.4,40,N
1105,-------------------------,---------,-----------------------,-----------------,-----------------------------------,-------,-------,------,------------------------------,-------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,-------------------,-------------------,-----,-------------,----------------------
1105,10.1007/s00449-013-1032-1,Ethanol,53.5 g/L,Glucose and Xylose,"Glucose 126.3 g/L, Xylose 12.1 g/L",82.20%,YPDA,72 h,Anaerobic,MA-R4,IR-2,NA,NA,"XR, XDH, XK",NA,Yes,NA,70 L,Batch,NA,Anaerobic,6,30°C,NA
1106,-------------------------------,---------,-----------------------,---------------,------------------------------,----------------------,-------------------------------------,------------,-----------------------------,-------------------------------,-------------------------------,-------------------,---------------------------,-------------------,----------,------------------------,-----------------,----------------,----------------------,---------------------,-------------------,----,-------------,----------------------
1106,10.5941/MYCO.2014.42.3.249,Ethanol,3.04 g/L,Glucose,8.1 g/L,0.375 g-ethanol/g-glucose,YCD medium,404 hours,Continuous column reactor,Saccharomyces cerevisiae ATCC 24858,Saccharomyces cerevisiae ATCC 24858,NA,NA,NA,NA,NA,NA,16.72 L,Chemostat,Sufficient,Sufficient,NA,30°C,NA
1107,----------------------------------------,------------------,------------------------,---------------,------------------------------,-----------,---------------------------------------,------,------------------------------,----------------------,-----------------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,---------------------,-------------------,----,-------------,----------------------
1107,10.1016/j.pep.2020.105611,YSD rice α-Gal II,1548.5 U/L,Galactose,20 g/L,1548.5 U/L,"YNB-CAA with (NH4)2SO4/urea 2/1, 5 g/L sucrose",36 h,fedbatch,YSD rice α-Gal II,S. cerevisiae EBY100,NA,NA,rice α-Gal II (BAC84411),GAL1,N,N,1 L,fedbatch,sufficient,sufficient,5,24 °C,N
1108,--------------------------,---------,-----------------------,---------------,------------------------------,-------,-------,------,------------------------------,-------------,---------------,-------------------------------------------,---------------------------,--------------------,----------,------------------------,-----------------,----------------,------------------------,--------------------,-------------------,-----,-------------,-----------------------
1108,10.1021/acs.jafc.9b07610,NA,NA,glucose,NA,NA,LB,NA,shake flask,E. coli MG1655,NA,NA,NA,NA,NA,No,No,NA,shake flask,sufficient,sufficient,NA,37°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,0.14 mM,glucose,2%,NA,M9Y,36 h,shake flask,YMGA*,E. coli MG1655,NA,NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,0.29 mM,glucose,2%,NA,M9Y,48 h,shake flask,YMGA*F,YMGA*,feaB,NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,1.02 mM,glucose,2%,NA,M9Y,48 h,shake flask,YMGA*P,YMGA*F,"feaB, pheA",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,2.16 mM,glucose,2%,NA,M9Y,48 h,shake flask,YMGA*B,YMGA*P,"feaB, pheA, tyrB",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,3.57 mM,glucose,2%,NA,M9Y,48 h,shake flask,YMGA*R,YMGA*B,"feaB, pheA, tyrB, tyrR",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,3.29 mM,glucose,2%,NA,M9Y,NA,shake flask,YMGA*E,YMGA*R,"feaB, pheA, tyrB, tyrR, trpE",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,6.64 mM,glucose,2%,NA,M9Y,NA,shake flask,YMG2A*R,YMGA*R,"feaB, pheA, tyrB, tyrR, trpE",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,7.97 mM,glucose,2%,NA,M9Y,NA,shake flask,YMG2A*B,YMG2A*R,"feaB, pheA, tyrB, tyrR, trpE, pabB",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,8.50 mM,glucose,2%,NA,M9Y,NA,shake flask,YMG3A*R,YMG2A*B,"feaB, pheA, tyrB, tyrR, trpE, pabB",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,9.42 mM,glucose,2%,NA,M9Y,NA,shake flask,YMG3A*A,YMG3A*R,"feaB, pheA, tyrB, tyrR, trpE, pabB, pabA",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,9.94 mM,glucose,2%,NA,M9Y,NA,shake flask,YMG4A*R,YMG3A*A,"feaB, pheA, tyrB, tyrR, trpE, pabB, pabA",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,10.92 mM,glucose,2%,NA,M9Y,NA,shake flask,YMG4A*F,YMG4A*R,"feaB, pheA, tyrB, tyrR, trpE, pabB, pabA, pykF",NA,ARO10*,tac,Yes,Yes,NA,shake flask,sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,10.92 mM,glucose,2%,NA,M9Y,48 h,fedbatch (5-L fermenter),YMG5A*R,YMG4A*R,"feaB, pheA, tyrB, tyrR, trpE, pabB, pabA, pykF",NA,ARO10*,tac,Yes,Yes,5 L,fedbatch (5-L fermenter),sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,24.9 mM,glucose,2%,NA,M9Y,NA,fedbatch,YMG5A*R,YMG5A*R,"feaB, pheA, tyrB, tyrR, trpE, pabB, pabA, pykF",NA,ARO10*,tac,Yes,Yes,500 mL,fedbatch (500 mL flask),sufficient,sufficient,NA,30°C,N
1108,10.1021/acs.jafc.9b07610,tyrosol,28.0 mM,glucose,2%,NA,M9Y,48 h,fedbatch (5-L fermenter),YMG5A*R,YMG5A*R,"feaB, pheA, tyrB, tyrR, trpE, pabB, pabA, pykF",NA,ARO10*,tac,Yes,Yes,5 L,fedbatch (5-L fermenter),sufficient,sufficient,NA,30°C,N
1109,------------------------,---------,------------------------------,---------------,------------------------------,-------------,-------------,----------,------------------------------,-----------------------------,--------------------------------,-------------------,---------------------------,--------------------------------------------,----------------------,------------------------,-----------------,---------------------,---------------------,--------------------,------------------,-----,------------------,----------------------
1109,10.1007/s10295-016-1881-0,Ethanol,76.2,inulin,21% inulin,0.425,inulin based,96,batch,Saccharomyces cerevisiae MK01,Saccharomyces cerevisiae Angel,NA,NA,INU1 from Kluyveromyces marxianus ATCC8554,cell surface display,Y,NA,100,"Shake flask, Batch",sufficient,sufficient,6,38,N
